Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
910000,0000017C,false,Rx,0,8,00,00,06,C7,02,00,00,18,
911000,00000097,false,Rx,0,8,81,60,50,01,FE,00,00,15,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,37,
0,0000018E,false,Rx,0,3,00,01,3D,00,00,00,00,00,
914000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
916000,000001A6,false,Rx,0,8,02,00,00,68,19,00,00,0D,
0,00000158,false,Rx,0,8,20,6D,06,C3,20,6D,DF,0F,
0,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
920000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
920000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,0000013F,false,Rx,0,8,FF,83,00,79,FF,E2,00,2C,
0,00000156,false,Rx,0,6,00,22,00,00,07,2F,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C4,02,00,00,2A,
921000,000001DC,false,Rx,0,4,02,06,C4,15,00,00,00,00,
921000,00000097,false,Rx,0,8,81,60,50,01,FB,00,00,27,
921000,0000030C,false,Rx,0,8,22,2A,C6,FF,00,80,80,09,
921000,00000320,false,Rx,0,3,00,00,12,00,00,00,00,00,
922000,00000324,false,Rx,0,8,79,2A,32,66,00,06,00,1B,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,0A,
0,0000018E,false,Rx,0,3,00,02,0F,00,00,00,00,00,
922000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
922000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
923000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,2C,00,
923000,000001D0,false,Rx,0,8,42,00,83,DD,07,B2,0E,94,
923000,000001E7,false,Rx,0,4,1A,00,68,27,00,00,00,00,
923000,0000037C,false,Rx,0,8,DF,00,DF,31,00,00,00,15,
926000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
928000,00000158,false,Rx,0,8,20,72,06,C6,20,72,DF,1F,
928000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,0B,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,0000013F,false,Rx,0,8,FF,83,00,79,00,00,00,39,
0,00000156,false,Rx,0,6,00,22,00,01,07,3D,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C4,02,00,00,39,
0,00000097,false,Rx,0,8,81,60,50,01,FC,00,00,35,
932000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,10,
932000,0000018E,false,Rx,0,3,00,04,1C,00,00,00,00,00,
937000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,1D,
937000,00000294,false,Rx,0,8,00,15,00,03,EE,80,20,19,
0,00000309,false,Rx,0,8,22,05,00,00,00,57,00,52,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000377,false,Rx,0,8,04,10,58,FA,2A,00,82,15,
0,00000374,false,Rx,0,7,00,00,00,00,00,00,19,00,
938000,00000378,false,Rx,0,8,07,90,F2,23,50,20,00,18,
0,00000158,false,Rx,0,8,20,6B,06,C2,20,6B,DF,22,
0,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
940000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
940000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
941000,0000013F,false,Rx,0,8,FF,83,00,79,00,14,00,07,
941000,00000156,false,Rx,0,6,00,22,00,00,07,01,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C6,02,00,00,0A,
0,00000097,false,Rx,0,8,81,60,50,01,FB,00,00,09,
941000,000001DC,false,Rx,0,4,02,06,C6,22,00,00,00,00,
942000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,2F,
942000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,37,
943000,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
943000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
943000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,3B,00,
943000,000001D0,false,Rx,0,8,42,06,83,F5,08,1A,10,74,
943000,000001E7,false,Rx,0,4,1A,40,68,32,00,00,00,00,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
0,00000158,false,Rx,0,8,20,6A,06,C2,20,6A,DF,33,
948000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
949000,000001C0,false,Rx,0,7,00,00,00,00,00,00,1A,00,
949000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
949000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
0,0000013F,false,Rx,0,8,FF,83,00,79,00,00,00,1B,
0,00000156,false,Rx,0,6,00,22,00,00,07,10,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C6,02,00,00,19,
0,00000097,false,Rx,0,8,81,60,50,01,FA,00,00,19,
951000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,3E,
951000,0000018E,false,Rx,0,3,00,00,3E,00,00,00,00,00,
956000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,2C,
0,00000158,false,Rx,0,8,20,67,06,C5,20,67,DF,09,
0,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
958000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
960000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
960000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,0000013F,false,Rx,0,8,FF,83,00,79,FF,F6,00,27,
0,00000156,false,Rx,0,6,00,22,00,01,07,2E,00,00,
960000,0000017C,false,Rx,0,8,00,00,06,C5,02,00,00,29,
960000,000001DC,false,Rx,0,4,02,06,C5,32,00,00,00,00,
961000,00000097,false,Rx,0,8,81,60,50,01,FC,00,00,26,
962000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,0A,
962000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,0A,
962000,0000018E,false,Rx,0,3,00,02,0F,00,00,00,00,00,
962000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,00,
0,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,0E,00,
0,000001D0,false,Rx,0,8,42,06,83,F5,07,EA,0F,6B,
0,000001E7,false,Rx,0,4,1A,00,68,09,00,00,00,00,
968000,00000158,false,Rx,0,8,20,74,06,C6,20,74,DF,1B,
968000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
0,000001C0,false,Rx,0,7,00,00,00,00,00,00,29,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
970000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
970000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,0000013F,false,Rx,0,8,FF,83,00,79,00,14,00,34,
0,00000156,false,Rx,0,6,00,22,00,01,07,3D,00,00,
970000,0000017C,false,Rx,0,8,00,00,06,C7,02,00,00,36,
971000,00000097,false,Rx,0,8,81,60,50,01,FB,00,00,36,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
0,0000018E,false,Rx,0,3,00,03,1D,00,00,00,00,00,
0,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,3B,
0,00000294,false,Rx,0,8,00,15,00,03,EE,80,20,28,
978000,00000158,false,Rx,0,8,20,6B,06,C3,20,6B,DF,21,
978000,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
980000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
980000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,0000013F,false,Rx,0,8,FF,83,00,79,00,00,00,0C,
0,00000156,false,Rx,0,6,00,22,00,00,07,01,00,00,
980000,0000017C,false,Rx,0,8,00,00,06,C7,02,00,00,09,
980000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
0,00000097,false,Rx,0,8,81,60,50,01,FB,00,00,09,
0,000001DC,false,Rx,0,4,02,06,C7,03,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,28,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
0,0000018E,false,Rx,0,3,00,04,2B,00,00,00,00,00,
982000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
982000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,1D,00,
982000,000001D0,false,Rx,0,8,42,06,83,91,08,6A,0F,6C,
983000,000001E7,false,Rx,0,4,1A,00,68,18,00,00,00,00,
988000,00000158,false,Rx,0,8,20,5F,06,C0,20,5F,DF,3D,
988000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
989000,000001C0,false,Rx,0,7,00,00,00,00,00,00,38,00,
990000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
990000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
990000,0000013F,false,Rx,0,8,FF,83,00,7A,FF,D8,00,17,
990000,00000156,false,Rx,0,6,00,22,00,01,07,1F,00,00,
990000,0000017C,false,Rx,0,8,00,00,06,C3,02,00,00,1C,
991000,00000097,false,Rx,0,8,81,60,50,01,FC,00,00,17,
991000,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,37,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
993000,00000305,false,Rx,0,2,0E,3F,00,00,00,00,00,00,
995000,0000033D,false,Rx,0,4,00,00,00,32,00,00,00,00,
996000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,0E,
998000,00000158,false,Rx,0,8,20,60,06,C2,20,60,DF,0A,
998000,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
999000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,0000013F,false,Rx,0,8,FF,83,00,7A,00,00,00,29,
0,00000156,false,Rx,0,6,00,22,00,01,07,2E,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C3,02,00,00,2B,
0,000001DC,false,Rx,0,4,02,06,C3,16,00,00,00,00,
1000,00000097,false,Rx,0,8,81,60,50,01,FD,00,00,25,
1000,0000018E,false,Rx,0,3,00,00,01,00,00,00,00,00,
1000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,0A,
2000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,28,
2000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,2E,
0,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,2C,00,
0,000001D0,false,Rx,0,8,41,E2,83,DD,07,9A,0E,26,
2000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
3000,000001E7,false,Rx,0,4,1A,40,68,23,00,00,00,00,
8000,00000158,false,Rx,0,8,20,5A,06,C0,20,5A,DF,19,
8000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
9000,000001C0,false,Rx,0,7,00,00,00,00,00,00,0B,00,
9000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
10000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,0000013F,false,Rx,0,8,FF,83,00,7A,FF,EC,00,30,
0,00000156,false,Rx,0,6,00,22,00,00,07,3E,00,00,
10000,0000017C,false,Rx,0,8,00,00,06,C1,02,00,00,3C,
11000,00000097,false,Rx,0,8,81,60,50,01,FC,00,00,35,
0,0000018E,false,Rx,0,3,00,08,18,00,00,00,00,00,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
13000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
16000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,1D,
16000,00000294,false,Rx,0,8,00,15,00,03,EE,80,20,37,
18000,00000158,false,Rx,0,8,20,60,06,BE,20,60,DF,2D,
18000,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
20000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
20000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,0000013F,false,Rx,0,8,FF,83,00,7A,FF,F6,00,08,
0,00000156,false,Rx,0,6,00,22,00,00,07,01,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C0,02,00,00,00,
0,00000097,false,Rx,0,8,81,60,50,01,FD,00,00,07,
0,000001DC,false,Rx,0,4,02,06,C0,28,00,00,00,00,
0,0000030C,false,Rx,0,8,22,1B,C6,FF,00,80,80,18,
0,00000320,false,Rx,0,3,00,00,21,00,00,00,00,00,
0,00000324,false,Rx,0,8,79,2A,32,66,00,0A,00,26,
22000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,2F,
22000,0000018E,false,Rx,0,3,00,07,28,00,00,00,00,00,
0,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,37,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
23000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,3B,00,
23000,000001D0,false,Rx,0,8,41,FA,83,F5,07,9A,0E,23,
0,000001E7,false,Rx,0,4,1A,00,68,36,00,00,00,00,
0,0000037C,false,Rx,0,8,DC,00,DD,31,00,00,00,29,
0,000003D7,false,Rx,0,8,B0,00,00,00,00,00,00,51,
0,00000400,false,Rx,0,5,00,00,00,00,22,00,00,00,
25000,0000040C,false,Rx,0,8,15,00,00,00,00,00,00,20,
25000,00000454,false,Rx,0,6,4D,F3,02,3A,50,22,00,00,
0,00000465,false,Rx,0,7,FF,FF,FF,FF,FF,FF,23,00,
0,000006C1,false,Rx,0,1,14,00,00,00,00,00,00,00,
0,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
27000,00000158,false,Rx,0,8,20,61,06,C1,20,61,DF,36,
27000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
29000,000001C0,false,Rx,0,7,00,00,00,00,00,00,1A,00,
29000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
29000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
31000,0000013F,false,Rx,0,8,FF,83,00,7A,00,00,00,1A,
0,00000156,false,Rx,0,6,00,22,00,00,07,10,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C0,02,00,00,1F,
31000,00000097,false,Rx,0,8,81,60,50,01,FD,00,00,16,
32000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,3E,
32000,0000018E,false,Rx,0,3,00,06,38,00,00,00,00,00,
36000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
37000,000001A6,false,Rx,0,8,02,00,00,68,17,00,00,2D,
37000,00000309,false,Rx,0,8,21,F8,00,00,00,56,00,61,
37000,00000374,false,Rx,0,7,00,00,00,00,00,00,28,00,
37000,00000377,false,Rx,0,8,04,10,58,FA,2A,00,82,24,
38000,00000378,false,Rx,0,8,07,90,F2,23,50,20,00,27,
38000,00000158,false,Rx,0,8,20,63,06,C3,20,63,DF,03,
39000,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
40000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
40000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
41000,0000013F,false,Rx,0,8,FF,83,00,7A,00,1E,00,2A,
41000,00000156,false,Rx,0,6,00,22,00,00,07,2F,00,00,
41000,0000017C,false,Rx,0,8,00,00,06,C3,02,00,00,2B,
41000,000001DC,false,Rx,0,4,02,06,C3,34,00,00,00,00,
42000,00000097,false,Rx,0,8,81,60,50,01,FB,00,00,27,
42000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,01,
42000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,0A,
43000,0000018E,false,Rx,0,3,00,00,01,00,00,00,00,00,
43000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,00,
43000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,0E,00,
43000,000001D0,false,Rx,0,8,42,06,83,B5,07,EA,0F,9C,
44000,000001E7,false,Rx,0,4,1A,40,68,05,00,00,00,00,
47000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
48000,00000158,false,Rx,0,8,20,63,06,C3,20,63,DF,12,
49000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
50000,000001C0,false,Rx,0,7,00,00,00,00,00,00,29,00,
50000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
50000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,0000013F,false,Rx,0,8,FF,83,00,7A,00,00,00,38,
0,00000156,false,Rx,0,6,00,22,00,00,07,3E,00,00,
51000,0000017C,false,Rx,0,8,00,00,06,C3,02,00,00,3A,
51000,00000097,false,Rx,0,8,81,60,50,01,FC,00,00,35,
52000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
52000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
57000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,3B,
57000,00000294,false,Rx,0,8,00,15,00,03,EE,80,20,0A,
0,00000158,false,Rx,0,8,20,66,06,BF,20,66,DF,20,
0,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
58000,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
0,0000013F,false,Rx,0,8,FF,83,00,79,00,0A,00,02,
0,00000156,false,Rx,0,6,00,22,00,00,07,01,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C4,02,00,00,0C,
60000,000001DC,false,Rx,0,4,02,06,C4,06,00,00,00,00,
61000,00000097,false,Rx,0,8,81,60,50,01,FA,00,00,0A,
61000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,28,
62000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
62000,0000018E,false,Rx,0,3,00,00,2F,00,00,00,00,00,
0,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
0,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,1D,00,
62000,000001D0,false,Rx,0,8,41,F4,83,91,07,B2,0E,FC,
63000,000001E7,false,Rx,0,4,1A,40,68,14,00,00,00,00,
68000,00000158,false,Rx,0,8,20,6A,06,C2,20,6A,DF,33,
68000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
68000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
69000,000001C0,false,Rx,0,7,00,00,00,00,00,00,38,00,
69000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
70000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
70000,0000013F,false,Rx,0,8,FF,83,00,79,00,00,00,1B,
70000,00000156,false,Rx,0,6,00,22,00,00,07,10,00,00,
70000,0000017C,false,Rx,0,8,00,00,06,C4,02,00,00,1B,
71000,00000097,false,Rx,0,8,81,20,50,01,FA,00,00,1D,
71000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,37,
72000,0000018E,false,Rx,0,3,00,00,3E,00,00,00,00,00,
76000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,0E,
78000,00000158,false,Rx,0,8,20,5D,06,C2,20,5D,DF,02,
78000,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
0,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
80000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
80000,0000013F,false,Rx,0,8,FF,83,00,79,00,14,00,25,
80000,00000156,false,Rx,0,6,00,22,00,00,07,2F,00,00,
81000,0000017C,false,Rx,0,8,00,00,06,C6,02,00,00,28,
81000,00000097,false,Rx,0,8,81,20,50,01,FC,00,00,2A,
81000,000001DC,false,Rx,0,4,02,06,C6,13,00,00,00,00,
81000,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,0A,
82000,000001A4,false,Rx,0,8,00,6A,00,00,00,00,00,27,
82000,0000018E,false,Rx,0,3,00,05,0C,00,00,00,00,00,
82000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,6A,2D,
82000,000001B0,false,Rx,0,7,80,D0,7F,FF,00,00,21,00,
82000,000001D0,false,Rx,0,8,41,D4,83,85,07,7A,0D,F8,
83000,000001E7,false,Rx,0,4,1A,40,68,23,00,00,00,00,
88000,00000158,false,Rx,0,8,20,5F,06,C1,20,5F,DF,1E,
88000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
90000,000001C0,false,Rx,0,7,00,00,00,00,00,00,0B,00,
90000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
90000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
90000,0000013F,false,Rx,0,8,FF,83,00,7A,FF,C4,00,3A,
90000,00000156,false,Rx,0,6,00,22,00,00,07,3E,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C0,02,00,00,3D,
0,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
91000,00000097,false,Rx,0,8,81,60,50,01,FE,00,00,33,
0,0000015A,false,Rx,0,8,00,00,FF,79,00,00,00,19,
0,0000018E,false,Rx,0,3,00,03,1D,00,00,00,00,00,
95000,0000033D,false,Rx,0,4,00,00,00,05,00,00,00,00,
97000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,1D,
0,00000294,false,Rx,0,8,00,15,00,03,EE,80,20,19,
0,00000305,false,Rx,0,2,0E,02,00,00,00,00,00,00,
98000,00000158,false,Rx,0,8,20,58,06,BF,20,58,DF,2E,
98000,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
100000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
100000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
101000,0000013F,false,Rx,0,8,FF,83,00,7A,00,00,00,0B,
101000,00000156,false,Rx,0,6,00,22,00,00,07,01,00,00,
101000,0000017C,false,Rx,0,8,00,00,06,C0,02,00,00,00,
101000,000001DC,false,Rx,0,4,02,06,C0,28,00,00,00,00,
102000,00000097,false,Rx,0,8,81,60,50,01,FA,00,00,0A,
102000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,2F,
102000,00000039,false,Rx,0,2,00,1B,00,00,00,00,00,00,
102000,0000018E,false,Rx,0,3,00,06,29,00,00,00,00,00,
103000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,37,
103000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,3D,
103000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,3B,00,
104000,000001D0,false,Rx,0,8,41,E8,83,85,07,12,0D,1F,
104000,000001E7,false,Rx,0,4,1A,40,68,32,00,00,00,00,
108000,00000158,false,Rx,0,8,20,51,06,BE,20,51,DF,3C,
108000,00000188,false,Rx,0,6,05,05,80,08,00,67,00,00,
110000,000001C0,false,Rx,0,7,00,00,00,00,00,00,1A,00,
110000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,1F,
110000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,19,
111000,0000013F,false,Rx,0,8,FF,83,00,7A,00,00,00,1A,
111000,00000156,false,Rx,0,6,00,22,00,00,07,10,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C0,02,00,00,1F,
0,00000097,false,Rx,0,8,81,60,50,01,FB,00,00,18,
112000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,3E,
112000,0000018E,false,Rx,0,3,00,02,3C,00,00,00,00,00,
113000,00000039,false,Rx,0,2,00,2A,00,00,00,00,00,00,
117000,000001A6,false,Rx,0,8,02,00,00,68,18,00,00,2C,
118000,00000158,false,Rx,0,8,20,4A,06,C0,20,4A,DF,0C,
118000,00000188,false,Rx,0,6,05,05,80,08,00,76,00,00,
120000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,2E,
120000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,28,
0,0000013F,false,Rx,0,8,FF,83,00,7A,00,00,00,29,
0,00000156,false,Rx,0,6,00,23,00,01,07,2D,00,00,
0,0000017C,false,Rx,0,8,00,00,06,C0,02,00,00,2E,
0,000001DC,false,Rx,0,4,02,06,C0,37,00,00,00,00,
121000,00000097,false,Rx,0,8,81,60,50,01,FC,00,00,26,
0,0000030C,false,Rx,0,8,22,0B,C6,FF,00,80,80,28,
0,00000320,false,Rx,0,3,00,00,30,00,00,00,00,00,
0,00000324,false,Rx,0,8,79,2A,32,66,00,08,00,37,
0,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,01,
0,0000018E,false,Rx,0,3,00,02,0F,00,00,00,00,00,
123000,000001A4,false,Rx,0,8,00,6A,00,00,00,00,00,09,
123000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,6A,0F,
123000,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,0E,00,
0,000001D0,false,Rx,0,8,41,E2,83,79,07,4A,0F,33,
0,000001E7,false,Rx,0,4,1A,40,68,05,00,00,00,00,
0,0000037C,false,Rx,0,8,DE,00,DE,31,00,00,00,35,
124000,00000406,false,Rx,0,5,00,00,00,03,0B,00,00,00,
124000,00000039,false,Rx,0,2,00,39,00,00,00,00,00,00,
128000,00000158,false,Rx,0,8,20,58,06,BD,20,58,DF,11,
128000,00000188,false,Rx,0,6,05,05,80,08,00,49,00,00,
130000,000001C0,false,Rx,0,7,00,00,00,00,00,00,29,00,
0,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,3D,
0,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,37,
0,0000013F,false,Rx,0,8,FF,83,00,7B,FF,EC,00,3F,
131000,00000156,false,Rx,0,6,00,22,00,01,07,3D,00,00,
131000,0000017C,false,Rx,0,8,00,00,06,BE,02,00,00,30,
131000,00000097,false,Rx,0,8,81,60,50,01,FB,00,00,36,
132000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,10,
132000,0000018E,false,Rx,0,3,00,01,1F,00,00,00,00,00,
135000,00000039,false,Rx,0,2,00,0C,00,00,00,00,00,00,
137000,000001A6,false,Rx,0,8,02,00,00,68,1A,00,00,39,
137000,00000294,false,Rx,0,8,00,15,00,03,EE,80,20,28,
0,00000309,false,Rx,0,8,21,EE,00,00,00,56,00,7B,
0,00000374,false,Rx,0,7,00,00,00,00,00,00,37,00,
0,00000377,false,Rx,0,8,04,10,58,FA,2A,00,82,33,
138000,00000378,false,Rx,0,8,07,90,F2,23,50,20,00,36,
138000,00000405,false,Rx,0,8,00,02,00,00,00,00,00,3A,
138000,00000158,false,Rx,0,8,20,5C,06,BE,20,5C,DF,27,
138000,00000188,false,Rx,0,6,05,05,80,08,00,58,00,00,
139000,00000428,false,Rx,0,7,00,00,00,00,00,00,37,00,
140000,00000136,false,Rx,0,8,02,00,00,0C,00,00,00,00,
140000,0000013A,false,Rx,0,8,00,00,00,00,00,00,00,0A,
141000,0000013F,false,Rx,0,8,FF,83,00,7B,00,00,00,0A,
141000,00000156,false,Rx,0,6,00,22,00,00,07,01,00,00,
141000,0000017C,false,Rx,0,8,00,00,06,BE,02,00,00,03,
141000,000001DC,false,Rx,0,4,02,06,BE,0D,00,00,00,00,
141000,00000097,false,Rx,0,8,81,20,50,01,FA,00,00,0E,
142000,0000015A,false,Rx,0,8,00,00,FF,36,00,00,00,2F,
142000,000001A4,false,Rx,0,8,00,69,00,00,00,00,00,19,
143000,0000018E,false,Rx,0,3,00,01,2E,00,00,00,00,00,
143000,000001AA,false,Rx,0,8,7F,FF,00,00,00,00,69,1F,
0,000001B0,false,Rx,0,7,81,10,7F,FF,00,00,1D,00,
